CUSTOMER_ID,COLLEGE,DATA,INCOME,OVERCHARGE,LEFTOVER,HOUSE,LESSTHAN600k,CHILD,JOB_CLASS,REVENUE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,TIME_CLIENT,AVERAGE_CALL_DURATION,REPORTED_SATISFACTION,REPORTED_USAGE_LEVEL,CONSIDERING_CHANGE_OF_PLAN,CHURNED
C114478,zero,570.0,69589.0,0,0,860221,False,3,2,151.0,491,0,2.9,9,very_unsat,very_little,considering,STAY
C114479,zero,487.01298701298697,41980.0,208,0,244251,True,0,2,94.0,243,27,3.0,10,very_unsat,little,considering,LEAVE
C114480,zero,250.48543689320388,34775.0,175,24,389580,True,3,4,150.0,136,14,2.3,5,very_unsat,very_little,actively_looking_into_it,LEAVE
C114481,zero,130.43478260869566,37316.5,152,76,863558,False,3,3,153.0,176,27,4.4,9,very_unsat,little,no,LEAVE
C114482,zero,662.5310173697272,57076.0,63,24,260790,True,3,4,181.0,737,3,7.9,1,very_unsat,avg,no,STAY
C114483,one,126.26262626262624,75542.5,174,32,262103,True,5,2,219.0,408,15,1.5,1,very_unsat,little,actively_looking_into_it,STAY
C114484,one,631.578947368421,81238.0,71,13,487533,True,0,1,185.0,648,4,2.6,8,very_unsat,little,actively_looking_into_it,STAY
C114486,zero,1320.0000000000002,24862.0,0,0,251171,True,0,3,254.0,138,0,3.4,11,unsat,high,considering,LEAVE
C114487,one,419.79522184300345,95748.5,193,0,412586,True,3,1,158.0,425,21,5.1,14,very_unsat,high,considering,STAY
C114488,zero,214.28571428571425,44230.0,194,14,297603,True,2,3,106.0,147,25,3.1,5,very_unsat,little,considering,LEAVE
C114489,zero,1796.296296296296,67254.5,62,0,558108,True,2,4,137.0,674,4,8.7,13,avg,very_little,considering,STAY
C114490,zero,206.89655172413796,22469.5,0,77,177921,True,3,1,183.0,198,0,5.0,1,very_unsat,very_little,no,STAY
C114491,zero,73.58490566037736,27998.0,0,43,591801,True,2,4,106.0,305,1,2.3,1,unsat,very_little,no,STAY
C114494,zero,568.0473372781065,21007.0,69,0,666560,False,2,1,206.0,142,4,2.2,12,very_sat,little,considering,STAY
C114495,one,240.87591240875912,80757.5,64,11,153362,True,4,3,126.0,877,4,2.2,4,very_unsat,very_high,no,STAY
C114496,one,81.81818181818181,38246.0,0,23,251489,True,4,2,135.0,754,0,1.9,4,unsat,little,perhaps,STAY
C114497,zero,101.9607843137255,35199.0,215,45,283376,True,3,3,153.0,134,23,2.6,1,very_unsat,little,no,STAY
C114498,zero,146.8298109010011,73385.0,219,58,,,4,2,186.0,696,16,3.4,2,avg,very_high,considering,LEAVE
C114499,zero,289.3700787401575,39631.0,198,21,295689,True,2,4,97.0,207,20,2.9,4,very_unsat,very_little,actively_looking_into_it,LEAVE
C114500,one,2759.9999999999995,16177.5,0,75,757825,False,1,2,154.0,203,0,10.2,2,unsat,little,actively_looking_into_it,STAY
C114501,zero,82.65306122448979,24611.0,0,88,209555,True,3,2,157.0,160,0,2.7,2,very_unsat,very_high,no,STAY
C114502,one,160.71428571428572,84330.5,210,53,371355,True,3,3,162.0,634,1,4.5,1,unsat,little,considering,STAY
C114503,zero,83.07692307692308,13916.5,0,55,964451,False,3,2,158.0,329,0,1.8,1,unsat,very_high,actively_looking_into_it,STAY
C114504,one,157.89473684210526,41902.5,71,0,292979,True,2,1,95.0,602,4,1.9,8,sat,very_little,considering,STAY
C114505,one,204.2139384116694,78392.0,187,33,912099,False,3,2,113.0,566,26,5.2,2,very_unsat,little,considering,STAY
C114506,one,628.74251497006,17907.5,67,0,168209,True,1,4,147.0,523,3,3.5,12,very_sat,high,perhaps,STAY
C114507,zero,514.2857142857142,104086.5,250,39,943337,False,1,2,110.0,477,18,4.0,2,unsat,very_high,considering,LEAVE
C114508,one,0.0,17742.0,55,0,762598,False,1,1,134.0,224,5,1.0,5,very_unsat,very_high,considering,STAY
C114509,one,463.91752577319585,29406.0,191,0,436832,True,2,2,229.0,200,16,2.5,15,very_unsat,little,actively_looking_into_it,LEAVE
C114510,one,194.11764705882354,68784.5,0,7,503281,True,3,4,112.0,574,0,1.1,6,unsat,very_little,considering,STAY
C114511,one,279.3103448275862,78714.0,0,48,187746,True,2,1,113.0,217,1,5.4,2,very_unsat,little,considering,STAY
C114513,zero,352.9411764705883,69889.5,0,24,474522,True,2,2,187.0,436,1,3.0,6,very_unsat,little,actively_looking_into_it,STAY
C114514,one,2160.0,56842.5,0,0,832599,False,4,4,109.0,818,0,7.2,13,unsat,little,considering,STAY
C114515,zero,506.7567567567568,52209.5,48,0,183156,True,4,2,102.0,311,5,1.5,14,avg,high,actively_looking_into_it,STAY
C114516,zero,1020.0000000000002,20286.0,0,50,712379,False,0,3,126.0,208,0,4.4,1,avg,little,actively_looking_into_it,STAY
C114517,one,341.20171673819743,75467.5,176,19,242017,True,2,4,292.0,400,21,5.3,6,very_unsat,very_high,considering,LEAVE
C114518,one,870.0,16971.5,0,0,,,5,3,113.0,232,1,1.9,12,very_sat,very_little,no,STAY
C114519,one,274.4479495268139,33021.5,217,25,414511,True,1,1,188.0,153,19,1.9,5,unsat,very_little,considering,STAY
C114520,one,841.726618705036,28134.5,39,0,342314,True,3,2,162.0,230,5,2.9,11,unsat,little,no,LEAVE
C114521,one,113.9240506329114,56768.5,216,0,728355,False,2,1,182.0,363,11,2.2,15,very_unsat,little,actively_looking_into_it,STAY
C114522,zero,1322.3684210526317,19282.5,52,0,496022,True,1,2,213.0,199,5,5.7,4,avg,very_high,never_thought,STAY
C114523,one,410.828025477707,33158.0,74,14,661466,False,4,3,111.0,271,3,4.3,5,very_sat,little,no,STAY
C114524,one,360.00000000000006,29415.0,0,0,851269,False,1,4,184.0,753,0,2.2,11,avg,little,considering,STAY
C114526,one,577.8688524590164,81287.0,44,10,609472,False,4,2,164.0,653,5,4.7,4,unsat,very_little,actively_looking_into_it,STAY
C114527,zero,540.0,53522.0,0,0,958188,False,2,2,141.0,298,0,0.8,9,very_unsat,very_high,actively_looking_into_it,STAY
C114528,zero,450.0,47228.5,0,0,995388,False,2,2,92.0,313,0,2.5,14,sat,high,considering,STAY
C114529,one,600.0,24742.0,0,9,689982,False,2,4,194.0,310,1,4.8,5,unsat,very_high,considering,STAY
C114531,one,840.0,15680.0,0,62,763915,False,0,1,297.0,158,0,1.8,1,avg,high,no,STAY
C114532,zero,1195.6521739130435,32871.5,38,0,208131,True,3,3,152.0,300,4,3.5,10,unsat,very_high,actively_looking_into_it,LEAVE
C114533,one,754.491017964072,59805.5,67,16,564948,True,1,2,143.0,530,24,2.2,5,very_unsat,very_high,actively_looking_into_it,LEAVE
C114535,one,250.00000000000003,70738.5,164,23,,,1,1,238.0,535,24,1.2,4,unsat,very_high,actively_looking_into_it,LEAVE
C114536,zero,503.57142857142867,76766.5,0,18,737310,False,5,4,161.0,726,1,3.7,5,very_sat,little,considering,STAY
C114537,zero,557.6923076923076,28229.5,56,0,583300,True,2,2,216.0,183,5,1.9,15,very_unsat,very_high,actively_looking_into_it,LEAVE
C114538,zero,634.6153846153846,57181.0,56,18,323630,True,0,4,211.0,747,4,2.3,5,very_unsat,very_little,actively_looking_into_it,LEAVE
C114539,zero,225.00000000000006,59759.0,0,18,219501,True,5,4,162.0,741,0,2.1,6,very_unsat,very_little,no,STAY
C114540,zero,129.4736842105263,56222.5,0,85,431250,True,2,4,159.0,572,1,4.1,13,very_unsat,little,perhaps,LEAVE
C114541,one,570.0,52670.5,0,0,904856,False,1,2,196.0,544,12,1.9,15,unsat,very_high,actively_looking_into_it,STAY
C114542,one,180.00000000000003,78275.0,0,18,835806,False,1,3,175.0,420,1,1.6,4,very_sat,very_high,considering,STAY
C114543,one,408.0,30748.0,150,16,695636,False,0,1,146.0,220,13,2.4,1,very_sat,high,no,STAY
C114544,zero,476.8211920529801,30855.5,51,14,251347,True,1,1,140.0,303,4,2.4,10,very_sat,little,actively_looking_into_it,STAY
C114545,one,177.0491803278689,68192.0,0,51,483904,True,3,2,149.0,488,0,1.6,2,very_unsat,little,actively_looking_into_it,LEAVE
C114548,one,330.00000000000006,55779.0,0,24,932004,False,1,4,133.0,790,0,2.1,4,very_sat,little,considering,STAY
C114549,zero,527.0270270270271,41435.0,48,0,733824,False,1,1,68.0,311,5,1.6,13,very_sat,little,perhaps,STAY
C114550,one,765.1006711409395,70633.0,49,10,323414,True,0,4,129.0,880,5,1.8,4,unsat,very_high,considering,LEAVE
C114552,one,630.0,69849.5,0,23,223309,True,0,2,110.0,366,1,2.1,4,avg,very_little,actively_looking_into_it,STAY
C114554,one,275.0,10642.5,0,50,348618,True,2,2,216.0,220,1,3.5,1,unsat,little,actively_looking_into_it,LEAVE
C114555,zero,2288.4615384615386,22151.0,56,0,207346,True,2,1,147.0,237,5,10.9,12,very_unsat,high,no,LEAVE
C114556,one,240.0,12325.0,0,15,597940,True,2,2,197.0,223,1,2.0,1,unsat,very_high,actively_looking_into_it,LEAVE
C114559,one,287.8228782287823,69714.0,81,9,348130,True,4,3,127.0,378,3,1.6,6,avg,very_little,no,LEAVE
C114560,zero,703.9106145251396,64449.5,79,0,410088,True,2,4,117.0,806,4,2.2,9,very_unsat,very_little,considering,LEAVE
C114561,one,68.25568797399782,29019.5,53,77,956081,False,2,1,159.0,192,3,2.1,2,very_unsat,high,considering,STAY
C114563,one,1080.0,16352.0,0,0,241547,True,2,4,160.0,234,1,2.6,15,very_sat,little,considering,LEAVE
C114564,zero,196.38826185101584,23723.0,53,29,540583,True,2,3,125.0,201,4,1.9,2,very_unsat,very_high,actively_looking_into_it,LEAVE
C114565,zero,89.55223880597016,93008.5,168,0,276399,True,3,3,198.0,227,10,0.8,9,unsat,little,actively_looking_into_it,LEAVE
C114566,one,687.5,70686.5,0,14,733997,False,3,2,152.0,780,0,4.5,6,very_sat,very_high,never_thought,STAY
C114567,one,870.0,78195.5,0,0,,,4,3,181.0,467,0,2.9,8,very_sat,very_little,no,STAY
C114568,zero,496.32352941176475,93754.5,172,0,316504,True,2,1,120.0,140,24,2.5,8,very_unsat,very_little,considering,LEAVE
C114569,one,187.5,17242.5,60,14,,,1,1,180.0,219,5,1.0,5,avg,little,no,STAY
C114570,one,136.63366336633663,40375.0,200,71,283641,True,4,3,141.0,209,16,3.6,1,unsat,little,actively_looking_into_it,LEAVE
C114571,one,112.50000000000003,25246.5,60,0,529915,True,4,4,112.0,211,3,1.6,12,very_sat,very_high,actively_looking_into_it,STAY
C114572,zero,525.0,20908.5,100,24,771557,False,1,3,241.0,244,3,2.5,5,very_unsat,very_high,actively_looking_into_it,LEAVE
C114573,one,103.44827586206898,39885.5,220,55,282865,True,2,2,155.0,228,27,3.0,2,very_unsat,little,considering,LEAVE
C114574,zero,307.0175438596491,31741.5,62,18,738298,False,4,3,182.0,288,5,2.5,6,very_unsat,little,considering,STAY
C114576,one,236.36363636363637,28307.5,0,23,233996,True,2,4,236.0,328,0,1.6,4,unsat,little,considering,STAY
C114578,zero,450.0,24524.5,0,78,277671,True,1,1,150.0,180,1,1.5,1,very_unsat,very_little,considering,STAY
C114580,zero,539.9999999999999,44949.0,0,0,434803,True,1,4,178.0,295,4,2.8,10,very_unsat,little,considering,STAY
C114581,one,352.9411764705883,40919.5,70,0,,,2,3,162.0,284,5,2.0,8,very_sat,very_little,actively_looking_into_it,STAY
C114583,one,651.7241379310344,24754.0,0,19,167378,True,2,2,97.0,176,1,5.3,6,very_sat,very_little,considering,STAY
C114584,zero,496.81528662420396,82345.5,57,0,799435,False,1,4,120.0,335,5,2.6,5,avg,very_high,considering,STAY
C114585,zero,128.45303867403317,29272.0,164,46,839238,False,3,2,205.0,247,18,2.1,2,very_sat,very_high,no,STAY
C114588,zero,1161.2903225806454,81956.5,86,0,234885,True,4,2,255.0,197,4,6.2,11,very_sat,little,actively_looking_into_it,STAY
C114589,zero,222.8202368137783,34557.0,199,63,548548,True,2,3,214.0,218,29,5.9,2,very_sat,little,considering,LEAVE
C114592,zero,443.18181818181824,40040.0,164,0,865723,False,2,3,165.0,155,14,3.9,14,unsat,high,considering,STAY
C114593,one,329.0816326530612,51654.5,212,8,641085,False,2,2,127.0,138,13,4.3,6,very_sat,avg,actively_looking_into_it,STAY
C114594,one,28.616852146263916,36949.0,69,46,361180,True,3,4,109.0,262,5,1.6,8,unsat,little,considering,STAY
C114595,one,21.20141342756184,41198.5,69,68,712523,False,2,4,173.0,315,5,1.6,2,very_sat,very_high,considering,STAY
C114596,zero,362.6373626373626,31875.0,173,0,906145,False,3,3,153.0,155,22,3.3,8,very_unsat,avg,no,STAY
C114597,one,250.00000000000003,51482.0,44,15,775491,False,1,3,265.0,308,3,1.2,5,very_unsat,high,no,LEAVE
C114598,one,206.02409638554215,45747.0,0,73,273168,True,2,2,164.0,331,1,3.7,1,very_unsat,little,considering,LEAVE
C114600,one,1260.0,45697.5,0,0,886771,False,3,3,182.0,395,1,2.2,6,avg,very_high,perhaps,LEAVE
C114601,zero,1200.0,45473.0,0,0,,,3,3,98.0,252,1,4.0,11,very_unsat,very_high,actively_looking_into_it,LEAVE
C114602,zero,692.3076923076923,18607.0,56,0,347393,True,4,1,163.0,216,3,1.6,13,very_unsat,high,considering,LEAVE
C114603,zero,333.33333333333337,39050.0,224,17,796185,False,1,2,209.0,538,1,2.6,6,very_sat,very_high,no,STAY
C114604,one,69.07894736842105,34334.5,204,0,969004,False,3,3,99.0,130,16,1.7,14,unsat,very_little,no,STAY
C114605,zero,164.12213740458014,21570.5,66,62,957745,False,2,1,187.0,184,4,3.3,2,very_sat,little,no,STAY
C114606,zero,240.0,65809.5,0,0,480066,True,3,3,84.0,848,19,0.8,1,very_sat,high,perhaps,LEAVE
C114608,one,228.75816993464053,89259.0,199,16,457267,True,2,3,203.0,807,13,2.5,4,unsat,very_little,actively_looking_into_it,LEAVE
C114609,zero,2040.0,19501.5,0,0,480544,True,3,1,164.0,219,0,5.8,14,very_sat,very_little,considering,STAY
C114611,zero,595.8188153310105,29530.0,187,0,227085,True,2,3,126.0,224,22,3.7,11,unsat,very_high,no,LEAVE
C114612,one,145.478374836173,58659.5,43,62,277949,True,3,2,173.0,514,5,1.7,1,very_unsat,very_high,perhaps,LEAVE
C114613,zero,238.41059602649005,68520.0,51,0,211070,True,0,1,167.0,683,4,2.2,9,unsat,very_high,considering,STAY
C114615,zero,576.4705882352941,92761.0,155,0,,,1,2,168.0,617,27,2.9,13,sat,high,no,LEAVE
C114618,zero,443.661971830986,37152.5,42,17,756525,False,0,2,150.0,274,5,2.1,5,very_sat,high,no,STAY
C114619,zero,229.78723404255322,49855.0,200,64,248570,True,2,1,179.0,318,4,5.2,1,very_unsat,high,considering,LEAVE
C114621,one,507.3529411764705,37207.0,92,8,287083,True,2,1,132.0,354,3,3.6,4,unsat,little,actively_looking_into_it,LEAVE
C114624,zero,291.79331306990883,88348.0,229,0,,,3,2,105.0,502,22,1.2,8,unsat,very_high,actively_looking_into_it,LEAVE
C114625,zero,76.59574468085106,59657.5,0,84,,,5,3,203.0,753,1,1.4,1,very_unsat,very_little,considering,STAY
C114627,one,453.83104125736736,52633.5,249,16,393098,True,4,4,104.0,400,20,8.7,4,very_sat,little,perhaps,STAY
C114628,zero,480.0,42604.0,0,0,554052,True,2,1,136.0,286,0,2.6,9,very_unsat,very_little,perhaps,STAY
C114630,zero,75.0,43903.0,0,34,723655,False,2,1,147.0,331,1,1.1,2,very_unsat,very_little,considering,STAY
C114631,one,0.0,51108.0,0,89,922762,False,1,4,171.0,447,0,1.0,1,very_unsat,little,considering,STAY
C114632,one,750.0,18955.0,0,0,410690,True,3,2,196.0,178,1,2.5,9,very_unsat,very_little,considering,LEAVE
C114634,one,673.0769230769231,66143.0,56,0,216997,True,2,2,171.0,874,3,2.5,14,avg,little,considering,LEAVE
C114635,zero,1200.0,38126.5,0,5,462182,True,1,3,197.0,347,1,4.0,4,very_sat,very_high,actively_looking_into_it,STAY
C114636,zero,1727.8481012658226,20349.5,58,22,,,0,3,118.0,209,5,10.1,4,unsat,very_high,actively_looking_into_it,STAY
C114637,zero,152.11267605633802,19713.0,0,61,351186,True,2,1,93.0,235,0,1.6,2,very_unsat,very_high,considering,LEAVE
C114640,one,420.0,12465.0,0,67,274417,True,1,4,88.0,638,1,2.4,12,very_sat,little,considering,STAY
C114641,zero,42.038216560509554,32883.5,195,49,610203,False,2,1,97.0,166,27,2.1,2,very_unsat,little,perhaps,STAY
C114642,zero,75.0,48377.5,0,42,977971,False,2,1,125.0,267,0,1.3,10,very_unsat,very_little,considering,STAY
C114643,one,109.84848484848484,40834.0,222,47,192142,True,4,4,228.0,137,20,1.9,2,avg,very_high,actively_looking_into_it,STAY
C114645,one,489.7959183673469,37237.5,74,12,260255,True,2,2,188.0,330,21,2.8,4,very_unsat,little,considering,LEAVE
C114646,zero,377.62237762237754,33628.0,186,0,910269,False,0,4,158.0,625,16,2.6,12,very_sat,very_little,considering,STAY
C114647,zero,444.44444444444446,33588.5,0,17,346790,True,3,1,141.0,291,1,3.0,6,very_sat,high,no,STAY
C114648,one,209.43396226415098,18900.5,0,43,156313,True,2,2,106.0,132,0,1.7,2,unsat,very_little,no,LEAVE
C114649,zero,281.25,64388.0,156,0,633053,False,3,2,113.0,396,19,1.4,15,sat,high,considering,LEAVE
C114650,zero,360.0,39115.5,0,0,251539,True,2,2,172.0,373,21,1.2,14,unsat,very_little,no,STAY
C114652,one,469.5652173913044,63828.5,0,36,185516,True,3,3,103.0,575,0,5.2,2,very_sat,little,actively_looking_into_it,LEAVE
C114653,zero,332.2475570032573,40100.5,207,73,621654,False,1,1,142.0,214,15,1.4,1,very_unsat,very_little,actively_looking_into_it,LEAVE
C114654,zero,153.06122448979593,31802.5,30,36,990431,False,3,3,240.0,348,3,2.5,2,sat,very_little,no,STAY
C114655,zero,487.5,25432.5,0,22,917695,False,3,1,113.0,257,0,4.2,5,very_unsat,very_high,considering,STAY
C114657,zero,87.14788732394366,74768.5,166,87,327566,True,2,4,148.0,707,25,2.3,10,avg,high,actively_looking_into_it,LEAVE
C114658,one,301.7751479289941,38050.5,69,67,531023,True,0,4,220.0,784,5,1.7,1,very_unsat,little,considering,LEAVE
C114659,one,171.97452229299367,81449.5,211,16,683198,False,2,4,123.0,860,12,1.7,5,unsat,little,never_thought,LEAVE
C114660,zero,435.7142857142857,21104.0,0,32,176344,True,2,1,174.0,202,0,4.1,2,very_unsat,little,considering,LEAVE
C114661,one,843.75,77827.0,156,18,479042,True,0,3,168.0,888,15,5.2,6,very_unsat,very_little,considering,LEAVE
C114662,one,373.6263736263736,50692.5,173,34,656128,False,1,4,156.0,391,20,2.4,2,avg,high,considering,LEAVE
C114663,zero,1560.0,17136.5,0,0,211953,True,2,4,152.0,220,0,4.2,15,very_unsat,high,perhaps,STAY
C114664,one,291.588785046729,37384.5,200,77,430378,True,4,4,274.0,188,12,8.4,6,very_unsat,very_little,considering,LEAVE
C114665,one,118.24817518248179,69361.5,155,43,496568,True,2,2,74.0,547,26,2.7,2,very_unsat,avg,considering,STAY
C114666,zero,468.75,84590.5,92,0,438498,True,1,4,174.0,889,4,3.0,15,very_unsat,little,considering,LEAVE
C114667,zero,75.94936708860756,52158.5,58,66,836415,False,0,1,93.0,316,3,1.4,2,very_unsat,little,no,STAY
C114668,one,300.0,79259.0,0,13,734958,False,3,4,107.0,471,0,2.3,5,very_unsat,little,considering,STAY
C114670,zero,384.3749999999999,37301.0,0,22,239993,True,3,3,181.0,327,0,4.1,5,unsat,very_little,actively_looking_into_it,STAY
C114671,zero,190.47619047619045,65075.5,215,0,816114,False,5,3,200.0,321,17,1.0,15,avg,little,considering,STAY
C114672,zero,533.1564986737401,89961.0,177,10,284379,True,4,4,131.0,788,22,4.7,6,very_sat,very_high,actively_looking_into_it,LEAVE
C114676,one,288.6297376093294,94876.5,243,0,167140,True,4,3,108.0,756,17,2.3,13,very_unsat,very_high,no,LEAVE
C114677,zero,1049.079754601227,53497.0,63,0,155710,True,2,1,108.0,319,5,5.7,15,very_unsat,very_high,considering,LEAVE
C114679,one,564.0,46872.5,0,15,262698,True,2,1,197.0,393,1,5.7,8,unsat,very_little,considering,STAY
C114680,one,570.0,41890.5,0,0,619208,False,4,4,142.0,699,1,1.9,12,very_unsat,very_high,considering,STAY
C114681,one,288.46153846153845,78881.0,212,0,986460,False,0,3,198.0,801,24,2.0,14,very_unsat,very_little,never_thought,LEAVE
C114682,zero,242.2360248447205,21977.0,61,0,548216,True,1,1,181.0,149,3,2.3,8,very_unsat,very_high,considering,STAY
C114683,one,73.86363636363637,49264.5,226,73,900167,False,3,3,108.0,315,24,1.6,2,avg,very_high,considering,STAY
C114685,one,506.896551724138,44761.5,0,19,455468,True,2,1,174.0,368,0,3.9,6,very_sat,little,actively_looking_into_it,STAY
C114686,one,39.53871499176277,47770.0,67,44,161461,True,3,2,105.0,318,3,1.8,2,very_sat,very_little,no,STAY
C114687,one,1170.0,45186.0,0,0,151085,True,3,1,149.0,277,1,2.9,12,very_sat,very_high,considering,STAY
C114688,one,44.31818181818181,11397.5,0,78,914915,False,3,2,147.0,234,1,1.3,1,very_unsat,high,never_thought,LEAVE
C114689,one,115.72700296735904,36517.0,237,0,,,4,3,154.0,175,13,1.3,12,very_unsat,little,actively_looking_into_it,STAY
C114690,zero,1110.0,21397.0,0,0,214640,True,1,4,205.0,529,1,2.7,8,very_sat,little,actively_looking_into_it,STAY
C114691,zero,1500.0,58496.0,0,43,861159,False,1,4,107.0,594,1,3.0,2,very_unsat,little,no,LEAVE
C114692,one,200.0,41037.0,225,38,349523,True,4,3,201.0,199,15,2.7,1,very_sat,very_high,considering,LEAVE
C114693,zero,267.51592356687894,37151.5,214,0,866605,False,2,1,278.0,190,10,2.8,9,sat,very_high,no,STAY
C114694,one,252.9644268774704,59063.5,219,44,761300,False,4,3,214.0,264,22,5.4,1,very_unsat,little,considering,STAY
C114695,zero,1207.7922077922078,62556.0,54,0,254128,True,1,3,132.0,402,5,5.2,12,avg,very_high,considering,STAY
C114697,zero,116.96522655426764,83062.0,199,65,989682,False,5,1,147.0,525,20,1.7,2,very_unsat,very_little,actively_looking_into_it,LEAVE
C114698,one,389.5216400911162,41459.0,169,17,437339,True,3,3,93.0,165,21,4.7,5,very_unsat,very_high,no,LEAVE
C114699,zero,352.9411764705883,39288.5,163,6,520324,True,3,3,101.0,153,29,2.8,6,very_sat,little,considering,LEAVE
C114700,one,56.9620253164557,32725.0,216,0,656964,False,1,3,112.0,248,23,1.6,8,avg,high,considering,STAY
C114702,one,471.26436781609186,27942.0,161,0,663926,False,1,2,149.0,181,29,3.1,12,unsat,little,considering,LEAVE
C114703,one,43.42105263157895,86725.5,90,57,967440,False,5,4,132.0,751,5,1.1,2,very_sat,very_high,considering,STAY
C114704,one,240.0,48737.5,0,10,983850,False,2,4,150.0,371,0,2.6,4,very_sat,very_little,considering,STAY
C114706,zero,68.18181818181819,78042.0,0,12,668376,False,2,3,160.0,508,1,1.5,5,very_unsat,very_high,perhaps,STAY
C114707,one,689.9999999999999,22867.0,0,0,177169,True,1,2,166.0,199,0,1.3,8,very_unsat,very_high,actively_looking_into_it,STAY
C114708,one,771.4285714285716,40810.0,75,0,497190,True,0,3,145.0,322,3,3.5,14,very_sat,very_little,considering,STAY
C114711,zero,68.4150513112885,51090.5,187,59,405376,True,3,4,176.0,341,20,2.0,2,very_unsat,very_little,actively_looking_into_it,LEAVE
C114712,zero,717.391304347826,40949.5,176,81,,,1,2,107.0,234,18,7.6,1,very_sat,very_little,perhaps,STAY
C114713,zero,360.38961038961037,93721.0,208,73,366639,True,1,4,162.0,636,28,2.7,1,very_unsat,very_high,no,STAY
C114714,zero,639.1304347826087,56424.5,0,13,491201,True,5,1,109.0,314,27,3.9,6,very_unsat,very_little,considering,STAY
C114715,one,149.3943472409152,35529.0,163,48,684547,False,3,1,109.0,300,12,3.7,1,very_unsat,very_high,perhaps,STAY
C114717,zero,39.473684210526315,75382.0,206,15,294065,True,4,2,218.0,648,24,1.6,6,unsat,high,considering,STAY
C114718,one,395.2095808383234,74434.0,234,0,221134,True,5,1,155.0,877,22,3.4,10,very_sat,very_little,considering,STAY
C114719,one,789.4736842105265,21894.5,52,76,548585,True,1,1,166.0,180,4,3.0,1,unsat,very_high,perhaps,LEAVE
C114722,one,733.3333333333334,30946.5,65,6,180827,True,3,4,159.0,236,4,5.5,5,very_sat,high,no,STAY
C114723,zero,1135.7142857142858,31062.0,40,16,235686,True,1,2,177.0,290,4,4.3,6,avg,very_high,never_thought,LEAVE
C114724,one,283.14606741573033,17836.0,0,79,256206,True,3,2,185.0,163,1,6.4,2,very_sat,little,considering,LEAVE
C114725,zero,770.4918032786886,25682.0,83,28,325917,True,1,4,133.0,217,5,2.7,2,very_unsat,little,considering,LEAVE
C114726,zero,1151.1627906976742,72391.5,72,0,910958,False,3,2,74.0,676,4,6.6,13,very_unsat,very_high,considering,STAY
C114728,zero,180.00000000000003,11659.5,0,62,629096,False,0,3,210.0,176,0,1.6,2,unsat,avg,considering,STAY
C114729,one,139.68957871396898,62738.5,162,64,599121,True,3,1,162.0,264,14,3.2,2,very_unsat,very_little,considering,LEAVE
C114730,zero,360.0,47355.5,0,5,181290,True,3,2,110.0,252,0,1.8,5,very_unsat,little,actively_looking_into_it,STAY
C114731,one,1229.9999999999998,31986.5,0,0,280802,True,2,3,146.0,361,10,2.1,11,unsat,little,considering,LEAVE
C114732,one,759.0361445783133,52714.0,66,11,652714,False,0,3,117.0,320,3,5.2,6,very_sat,high,considering,STAY
C114733,one,469.3251533742331,32848.5,226,0,,,2,3,168.0,238,11,4.1,11,very_sat,little,never_thought,LEAVE
C114735,zero,857.1428571428571,46116.5,47,0,318260,True,0,1,93.0,265,5,2.2,13,avg,very_little,no,LEAVE
C114737,zero,375.0,97281.0,228,9,894730,False,1,2,98.0,727,18,3.1,14,very_unsat,little,actively_looking_into_it,LEAVE
C114739,one,1343.283582089552,72299.5,34,65,350987,True,1,3,88.0,647,5,5.0,1,unsat,high,no,LEAVE
C114740,one,206.66666666666666,78942.5,0,35,936483,False,3,3,128.0,654,1,1.1,1,very_unsat,very_little,no,LEAVE
C114741,one,183.8440111420613,22830.5,68,55,247138,True,2,1,165.0,209,5,3.4,2,very_unsat,little,no,STAY
C114742,zero,1056.3380281690143,48210.0,42,5,277939,True,1,2,231.0,304,3,4.0,4,very_sat,very_little,never_thought,STAY
C114744,one,150.0,37079.0,200,0,851107,False,4,1,124.0,200,27,2.5,8,very_sat,very_high,never_thought,STAY
C114745,one,631.961259079903,73665.5,213,10,254198,True,2,1,126.0,591,27,6.7,5,very_unsat,little,never_thought,LEAVE
C114747,one,118.42105263157893,55642.5,220,6,228821,True,2,1,205.0,351,25,1.5,5,very_unsat,high,actively_looking_into_it,LEAVE
C114748,zero,182.43243243243245,28418.5,48,0,900390,False,1,4,147.0,190,4,0.9,14,avg,little,actively_looking_into_it,STAY
C114751,one,300.0,13665.5,0,42,337906,True,3,2,122.0,217,1,3.2,1,unsat,high,considering,LEAVE
C114753,one,108.33333333333331,13631.0,0,62,921950,False,2,3,183.0,148,0,3.6,2,very_unsat,very_little,actively_looking_into_it,STAY
C114754,zero,205.078125,20207.5,42,37,865359,False,2,2,123.0,222,5,2.5,1,very_unsat,very_high,actively_looking_into_it,STAY
C114755,zero,621.9512195121952,83636.0,64,25,,,1,2,144.0,557,4,4.4,1,unsat,little,no,STAY
C114759,one,416.12903225806446,42593.5,0,21,,,2,2,173.0,260,1,3.3,5,very_unsat,little,considering,STAY
C114760,one,236.15160349854227,94876.5,243,0,167140,True,4,4,189.0,756,17,2.7,13,very_unsat,very_high,no,LEAVE
